URL,TITLE,LOCATION,DISTANCE,BUYS,NORMAL PRICE,DISCOUNT PRICE
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 63% Off Brazilian or Bikini Wax at Pampering Moments,Downtown,• 1 mi,70+ bought,$35,$14
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 50% Off at Chocolate For Your Body,Pilsen,• 1.9 mi,970+ bought,$54,$27
https://www.groupon.com/browse/chicago?category=beauty-and-spas,53% Off Customized Facials at Milita Advanced Skin Care,Milita Advanced Skin Care,• 4.4 mi,1;000+ bought,$95,$45
https://www.groupon.com/browse/chicago?category=beauty-and-spas,$49 for $300 Worth of Infrared Lipo Treatments at The Sculpting Shoppe,Multiple Locations,• 3.9 mi,5;000+ bought,$300,$49
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 51% Off Reflexology Massages  at Healthy ZU Spa,Chicago,• 1.2 mi,5;000+ bought,$39,$19
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 69% Off No-Chip Manicures at Pampering Moments,Downtown,• 1 mi,160+ bought,$45,$15
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 50% Off Bikini or Brazilian Waxes at Bella Pelle Salon & Spa,Little Italy,• 1.6 mi,620+ bought,$35,$19
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 50% Off at Flirty Girl Fitness,2215 N. Halsted,• 3.2 mi,600+ bought,$70,$35
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 81% Off Microdermabrasion at Pampering Moments,Downtown,• 1 mi,80+ bought,$125,$25
https://www.groupon.com/browse/chicago?category=beauty-and-spas,89% Off Teeth-Whitening Kit and Refills at Diamond White USA,$13.99,,1;000+ bought,$129,$13.99
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Ultimate Exposure Tanning Centers – 83% Off,Multiple Locations,• 1 mi,10;000+ bought,$179.97,$29.99
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 62% Off Reflexology at Fit Foot Massage,Chicago,• 3.8 mi,10;000+ bought,$25,$18
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 51% Off Mani-Pedis at The Lashe Spot,Multiple Locations,• 1.1 mi,1;000+ bought,$45,$23
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 55% Off Brazilian or Bikini Wax at Sorelle,East Ukrainian Village,• 3.1 mi,1;000+ bought,$25,$12
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 64% Off Haircut Packages at Menkoi,Downtown,• 1.4 mi,1;000+ bought,$80,$29
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 53% Off Salon Packages at XEX Hair Gallery,XEX Hair Gallery,• 0.6 mi,1;000+ bought,$64,$35
https://www.groupon.com/browse/chicago?category=beauty-and-spas,55% Off Brazilian Wax at FM Hair Studio,FM Hair Studio,• 1.6 mi,10+ bought,$65,$29
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 78% Off Facial Treatments at Skinsational Advanced Skincare,North Side,• 4 mi,170+ bought,$150,$35
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 27% Off Salt Cave Sessions at Naperville Salt Cave,Naperville,• 26.3 mi,920+ bought,$25,$21
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 70% Off Teeth Whitening at Smiling Bright,Multiple Locations,• 0.9 mi,5;000+ bought,$199.99,$59
https://www.groupon.com/browse/chicago?category=beauty-and-spas,86% Off Brazilian Wax at Wax By Robynne Denise,West Side,• 2.9 mi,770+ bought,$150,$21
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 50% Off Reflexology and Massage at Foot Smile Spa,DePaul,• 3.8 mi,1;000+ bought,$50,$25
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 54%Off Swedish or Deep-Tissue Massage at Massage Majesty,Downtown,• 0.4 mi,360+ bought,$70,$35
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 62% Off 60-minute Massage at Ango's Beauty Concept,North Side,• 6.5 mi,1;000+ bought,$75,$29
https://www.groupon.com/browse/chicago?category=beauty-and-spas,51% Off Waxing at Celebrity Skin,Multiple Locations,• 3.2 mi,1;000+ bought,$55,$27
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 61% Off European Facials and Peels at Kinzie Lacquer Spa,Kinzie Lacquer Spa,• 1.1 mi,80+ bought,$70,$45
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 59% Off Facials at Swerve Salon,Old Town,• 2 mi,190+ bought,$60,$27
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 89% Off Laser Lipo at Chinatown Laser Like Lipo,Armour Square,• 1.8 mi,700+ bought,$299,$35
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 38% Off at Royal Nails,North Side,• 5.9 mi,860+ bought,$40,$25
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 37% Off Nail Services at Spa Spot,Lakeview,• 4.6 mi,5;000+ bought,$40,$29
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 56% Off Reflexology at VIP Feet Feel Spa,Lakeview,• 4.6 mi,10;000+ bought,$68,$30
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 57% Off Women's Hair Care at SHO Studio,Chicago,• 1.8 mi,10+ bought,$80,$39
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 56% Off Brazilian Waxing at  All for You on 2 by Eva,Located inside Watertower Place,• 1.3 mi,70+ bought,$60,$29
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 62% Off Brazilian Wax at Viktoria Skin Care,Ukrainian Village,• 3.3 mi,890+ bought,$65,$25
https://www.groupon.com/browse/chicago?category=beauty-and-spas,Up to 66% Off Bikini or Brazilian Waxes at DVida Body & Skin Care,DVida Body & Skin Care,• 0.9 mi,1;000+ bought,$60,$29
https://www.groupon.com/browse/chicago?category=food-and-drink,20% Cash Back at Froyo Chicago,Multiple Locations,• 0.5 mi,1;000+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,Up to 45% Off Drinks and Tokens at Emporium Arcade Bar,Multiple Locations,• 3.1 mi,5;000+ bought,$20,$11
https://www.groupon.com/browse/chicago?category=food-and-drink,Up to 50% Off at The Murder Mystery Co.,Chicago,,1;000+ bought,$60,$29.99
https://www.groupon.com/browse/chicago?category=food-and-drink,29% Off Lincoln Park Wine Festival Admission for One at Special Events Management: Lincoln Park Wine Fest,Jonquil Park,• 3.7 mi,210+ bought,$54.63,$39
https://www.groupon.com/browse/chicago?category=food-and-drink,10% Cash Back at Leonidas Chocolate Cafe,Multiple Locations,,140+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,10% Cash Back at Galleria Marketplace,River North,,100+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,Up to 50% Off Personalized M&M;'S  at MyMMS.com,$15,,610+ bought,$30,$15
https://www.groupon.com/browse/chicago?category=food-and-drink,Up to 55% Off Outing to River North Whiskey Festival,Old Crow- River North,• 0.8 mi,340+ bought,$55.59,$25
https://www.groupon.com/browse/chicago?category=food-and-drink,Up to 41% Off Dinner Cruise from Odyssey Cruises,Navy Pier,• 1.2 mi,1;000+ bought,$149.46,$89
https://www.groupon.com/browse/chicago?category=food-and-drink,25% Cash Back at Bridgeport Yogurt and Cafe,South Side,,70+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,35% Off EDM Bar Crawl,Moe's Cantina - River North,• 0.8 mi,60+ bought,$20,$13
https://www.groupon.com/browse/chicago?category=food-and-drink,Up to 29% Off Craft-Beer Tasting at Bitter Pops,Lakeview,• 5 mi,650+ bought,$28,$20
https://www.groupon.com/browse/chicago?category=food-and-drink,30% Cash Back at Wood Fire Counter,West Loop,,350+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,20% Cash Back at Devil Dawgs,Multiple Locations,,,,
https://www.groupon.com/browse/chicago?category=food-and-drink,10% Cash Back at Stocks & Blondes,The Loop,,740+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,10% Cash Back at Halsted Street Deli,The Loop,,330+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,Up to 52% off Wholesome Cook-at-Home Meals from HelloFresh,$30,,370+ bought,$60,$30
https://www.groupon.com/browse/chicago?category=food-and-drink,35% Cash Back at River City Cafe,Downtown,,90+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,20% Cash Back at America's Dog,The Loop,,260+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,15% Cash Back at Sugar Fixe,North Side,,140+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,25% Cash Back at Underground Wonder Bar,River North,,140+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,20% Cash Back at Dine Restaurant,Greektown,,40+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,25% Cash Back at Sammy's Red Hots,Old Town,,360+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,25% Cash Back at Sugar Factory,Downtown,,1;000+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,10% Cash Back at Jim's Original,University Village - Little Italy,,920+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,15% Cash Back at Falafel and Shawarma Corner,Near North Side,,190+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,15% Cash Back at Bowls & Bao,Downtown,,270+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,10% Cash Back at Star of Siam,Downtown,,610+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,20% Cash Back at Jellyfish,Downtown,,320+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,10% Cash Back at Osaka Sushi Express & Fresh Fruit Smoothies,The Loop,,610+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,25% Cash Back at Thalia Sushi Bistro & Lounge,Goose Island;West and Near West Side,,160+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,15% Cash Back at Yu Choy Chinese Restaurant,Near North Side,,200+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,25% Cash Back at O'Neil's On Wells,Downtown,,250+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,20% Cash Back at Ryo Sushi,The Loop,,770+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,20% Cash Back at Abundance Bakery,South Side,,150+ claimed,,
https://www.groupon.com/browse/chicago?category=food-and-drink,50% Off Groceries and Delivery from GoPuff,Multiple Locations,,840+ bought,$20,$10
https://www.groupon.com/browse/chicago?category=food-and-drink,15% Cash Back at Green Basil Thai Restaurant,River West,• 1.8 mi,130+ claimed,,
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 51% Off Reflexology Massages  at Healthy ZU Spa,Chicago,• 1.2 mi,5;000+ bought,$39,$19
https://www.groupon.com/browse/chicago?category=health-and-fitness,76% Off Kickboxing Classes at StrikeForce Fitness,Chicago,• 1.5 mi,190+ bought,$250,$59
https://www.groupon.com/browse/chicago?category=health-and-fitness,$20 Off 45 Minute Consultation; Evaluation And One Wholistic Healing Correction at The Sun Center,The Sun Center,• 2.5 mi,20+ bought,,$1
https://www.groupon.com/browse/chicago?category=health-and-fitness,91% Off Vision Exam and Credit Toward Eyeglasses at Chicago Vision Club,Multiple Locations,• 4 mi,1;000+ bought,$264,$25
https://www.groupon.com/browse/chicago?category=health-and-fitness,$49 for $300 Worth of Infrared Lipo Treatments at The Sculpting Shoppe,Multiple Locations,• 3.9 mi,5;000+ bought,$300,$49
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 57% Off at Vanessa Waller Acupuncture,Downtown,• 0.7 mi,30+ bought,$30,$15
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 42% Off Rock Climbing at Chicago Bouldering Collective,Chicago,• 3.4 mi,1;000+ bought,$10,$7
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 64% Off at Moksha Yoga Center,Multiple Locations,• 1.8 mi,5;000+ bought,$80,$29
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 61% Off at 105F - Chicago’s Original Hot Yoga,Multiple Locations,• 0.6 mi,1;000+ bought,$90,$35
https://www.groupon.com/browse/chicago?category=health-and-fitness,89% Off Teeth-Whitening Kit and Refills at Diamond White USA,$13.99,,1;000+ bought,$129,$13.99
https://www.groupon.com/browse/chicago?category=health-and-fitness,90% Off Exam and Prescription Glasses at Iconic Optical,Lakeview East,• 4 mi,390+ bought,$250,$25
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 56% Off B12 Injections at ThinFast MD,Multiple Locations,• 0.3 mi,50+ bought,$40,$20
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 62% Off Reflexology at Fit Foot Massage,Chicago,• 3.8 mi,10;000+ bought,$25,$18
https://www.groupon.com/browse/chicago?category=health-and-fitness,50% Off Entry to Night Nation Run,Chicago,• 1.3 mi,1;000+ bought,$60,$30
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 70% Off Teeth Whitening at Smiling Bright,Multiple Locations,• 0.9 mi,5;000+ bought,$199.99,$59
https://www.groupon.com/browse/chicago?category=health-and-fitness,Pearle Vision – $200 Toward Glasses,Chicago,• 4 mi,420+ bought,$200,$39
https://www.groupon.com/browse/chicago?category=health-and-fitness,81% Off Dental-Care Package at Chicago Dental Professionals,Chicago Dental Professionals,• 3.9 mi,960+ bought,$305,$59
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 84% Off Tooth Cleaning or Whitening at Millennium Dental Group,Fulton Market,• 1.9 mi,370+ bought,$229,$75
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 50% Off Cryotherapy  at Andersonville Cryotherapy And Athletic Recovery Center,Chicago,• 6.9 mi,50+ bought,$65,$35
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 50% Off Reflexology and Massage at Foot Smile Spa,DePaul,• 3.8 mi,1;000+ bought,$50,$25
https://www.groupon.com/browse/chicago?category=health-and-fitness,10% Off Any Detox Solution at Adam's Apple,West Rogers Park,• 8.9 mi,30+ bought,$5,$1
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 50% Off 30-Minute Kayak Rentals at Naperville Kayak,Naperville Kayak,• 28.4 mi,320+ bought,$10,$7
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 46% Off Bike Tune-Up at Bobby's Bike Hike,Streeterville,• 1 mi,50+ bought,$80,$45
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 38% Off at The CryoBar,Lincoln Park,• 3.4 mi,350+ bought,$65,$40
https://www.groupon.com/browse/chicago?category=health-and-fitness,80% Off Prescription Glasses or Sunglasses at Pearle Vision Chicago Franchisees,Multiple Locations,• 1.9 mi,150+ bought,$200,$39
https://www.groupon.com/browse/chicago?category=health-and-fitness,89% Off Eye-Exam Package at OptimEyes,South Itasca,• 18.8 mi,50+ bought,$310,$35
https://www.groupon.com/browse/chicago?category=health-and-fitness,91% Off Year of Unlimited Online Yoga at Theyogacollective.com,$11.99,,1;000+ bought,$130,$11.99
https://www.groupon.com/browse/chicago?category=health-and-fitness,88% Off at Grinman Eyecare,Evanston,• 12 mi,10+ bought,$200,$25
https://www.groupon.com/browse/chicago?category=health-and-fitness,80% Off an Eye Exam and Eyewear at Nuccio Optometrists,Bloomingdale,• 24.3 mi,640+ bought,$200,$40
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 89% Off Laser Lipo at Chinatown Laser Like Lipo,Armour Square,• 1.8 mi,680+ bought,$299,$35
https://www.groupon.com/browse/chicago?category=health-and-fitness,81% Off Prescription Eyeglasses at Family Eye Care of Bolingbrook,Bolingbrook,,100+ bought,$150,$29
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 56% Off Reflexology at VIP Feet Feel Spa,Lakeview,• 4.6 mi,10;000+ bought,$68,$30
https://www.groupon.com/browse/chicago?category=health-and-fitness,Humana Rock ‘n’ Roll Chicago Half Marathon; 10K; & 5K,Multiple Locations,• 0.2 mi,900+ bought,$48.98,$35.99
https://www.groupon.com/browse/chicago?category=health-and-fitness,87% Off at Eye Exam Package at Excel Eyecare Professionals,Buffalo Grove,• 27.4 mi,540+ bought,$400,$50.50
https://www.groupon.com/browse/chicago?category=health-and-fitness,99% Off an Online Aromatherapy Course from DaisyFlo,$5,,580+ bought,$345,$5
https://www.groupon.com/browse/chicago?category=health-and-fitness,Up to 70% Off Energy Healing Sessions  at Conscious Transformation,Skokie,• 14.4 mi,150+ bought,$165,$59
https://www.groupon.com/browse/chicago?category=health-and-fitness,51% Off Bike Tune-Up Package at Link O' Chain Cyclery,Fox Lake,• 45.2 mi,10+ bought,$65,$32
https://www.groupon.com/browse/chicago?category=home-improvement,88% Off Air-Duct Cleaning and Inspection at United Air Control,Chicago,,1;000+ bought,$290,$35
https://www.groupon.com/browse/chicago?category=home-improvement,15% Off Single or Multiple Framing at Peter V's Framing,Lakeview,• 5.5 mi,20+ bought,,$1
https://www.groupon.com/browse/chicago?category=home-improvement,Up to 83% Off Indoor Pest Control Treatment at KB Lewis Extermination Cleaning Specialists,Chicago,,50+ bought,$297,$50
https://www.groupon.com/browse/chicago?category=home-improvement,Up to 45% Off from Bubbly Cleaning,Chicago,,760+ bought,$100,$59
https://www.groupon.com/browse/chicago?category=home-improvement,Up to 54% Off Carpet or Upholstery Cleaning at Homeservicecorner.com,Chicago,,660+ bought,$115,$55
https://www.groupon.com/browse/chicago?category=home-improvement,53% Off Boiler and Furnace Inspection at Kevin's HVAC service,Chicago,,4 bought,$75,$35
